"","BRU.00011","BRU.00012","BRU.03713","BRU.03746","BRU.03775","BRU.03815","BRU.03824","BRU.03853","BRU.03861","BRU.04098","BRU.04348","BRU.04357","BRU.05218","BRU.05237","BRU.05270","BRU.05271","BRU.05327","BRU.1000","BRU.1006","BRU.1017","BRU.1018","BRU.1022","BRU.1028","BRU.1031","BRU.1032","BRU.1036","BRU.1037","BRU.1039","BRU.1040","BRU.1042","FL.CON1062.BAL.FlushControl","FL.CON1063.BAL.FlushControl","FL.CON1064.BAL.FlushControl","FL.CON1065.BAL.FlushControl","FL.CON1066.BAL.FlushControl","FL.CON1068.BAL.FlushControl","FL.CON1069.BAL.FlushControl","FL.CON1070.BAL.FlushControl","FL.CON1071.BAL.FlushControl","FL.CON1072.BAL.FlushControl","FL.CON1073.BAL.FlushControl","FL.CON1074.BAL.FlushControl","FL.CON1076.BAL.FlushControl","FL.POST.01.004.BAL.FlushControl","FL.POST.01.005.BAL.FlushControl","FL.POST.01.006.BAL.FlushControl","FL.POST.01.007.BAL.FlushControl","FL.POST.01.010.BAL.FlushControl","FL.POST.01.011.BAL.FlushControl","FL.POST.01.013.BAL.FlushControl","FL.POST.02.002.BAL.FlushControl","FL.POST.02.003.BAL.FlushControl","FL.POST.02.004.BAL.FlushControl","FL.POST.02.005.BAL.FlushControl","FL.POST.02.006.BAL.FlushControl","FL.POST.02.007.BAL.FlushControl","FL.POST.02.008.BAL.FlushControl","FL.POST.02.009.BAL.FlushControl","FL.POST.02.010.BAL.FlushControl","FL.POST.02.011.BAL.FlushControl","FL.POST.02.012.BAL.FlushControl","FL.POST.02.013.BAL.FlushControl","FL.POST.03.002.BAL.FlushControl","ILDCON.1043.BAL","ILDCON.1044.BAL","ILDCON.1045.BAL","ILDCON.1046.BAL","ILDCON.1047.BAL","ILDCON.1048.BAL","ILDCON.1049.BAL","ILDCON.1050.BAL","ILDCON.1051.BAL","ILDCON.1052.BAL","ILDCON.1053.BAL","ILDCON.1054.BAL","ILDCON1062.BAL","ILDCON1063.BAL","ILDCON1064.BAL","ILDCON1065.BAL","ILDCON1066.BAL","ILDCON1067.BAL","ILDCON1068.BAL","ILDCON1070.BAL","ILDCON1071.BAL","ILDCON1072.BAL","ILDCON1073.BAL","ILDCON1074.BAL","ILDCON1076.BAL","RC1.ReagentControl","RC10.ReagentControl","RC2.ReagentControl","RC3.ReagentControl","RC4.ReagentControl","RC5.ReagentControl","RC6.ReagentControl","RC7.ReagentControl","RC8.ReagentControl","RC9.ReagentControl"
"6b9f54ca3efc793a8562a91e6ed98e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101364522417154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25abb594a07f82258b5cc3fc94ffefd2",0.106860158311346,0,0,0,0,0,0,0.0643939393939394,0,0,0,0,0.00218898212331266,0,0,0.0161001788908766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863787375415282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57cabf97828ecb0ce6314a9965a8bbbf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174201576109498,0,0,0,0
"0b2a7e6bfdb693e1faa75c2368a1c454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605557859809208,0.0985858585858586,0,0,0
"c0e3856ccafdee82f63a8cd108a750e4",0,0,0,0.00786163522012579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188273265196342,0,0,0.00785545954438335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381c489f292dddca99862543b843d897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731869594145043,0,0
"b467bbf7f9d84b55f768d9100667bb5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161134386077989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b07f1f460802d69208bab989b2c377c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583090379008746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7939560fd8659a47176a79197b029e23",0,0,0,0,0,0,0,0,0.021671826625387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bb96d7ec191f9f114463f425bca5f72",0,0,0,0,0,0,0,0,0,0.00647820965842167,0,0.0122075279755849,0.00401313389273988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125156445556946,0.0132130196583951,0.0193156732891832,0,0,0.111623143881208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156010230179028,0,0,0,0,0,0,0,0,0.032258064516129,0.51925630810093,0.315676449534717,0.142268041237113,0.0228802153432032,0.10797342192691,0.0294339622641509,0.008058017727639,0,0,0,0,0,0.0297572435395458,0,0.00631681243926142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7489768e02fc19f48e4a2aa05a2f5a00",0,0,0.00890937019969278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a49c19f0f3f81049679d4fd3c150c0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162192393736018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63fca616d2f61d5e4c5fe6abfac12ae0",0,0.140953716690042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043731778425656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96c5877f7b4fef0d30c952909b51543a",0,0,0,0,0,0,0,0,0,0,0,0,0.00291864283108355,0,0,0,0,0.0084274699659315,0,0,0,0,0,0,0,0,0,0,0,0,0.00677200902934537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171176145775814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227539a78f05a6a08946380e88587e02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121212121212121,0,0,0
"bfe7a2792e81d3da19241ee6c7cf5de0",0,0,0,0,0,0,0,0.130681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511310e458910c9da8531cb7b561b56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385511923973462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11672e176b10d5d92571f8d5516b6127",0,0,0.00522273425499232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9400e2d20f3e73811963218ca220685d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167464114832536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0073e6d76206d9027faae58015bb299a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094944512946979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f495856f32d4e182ab55d1ce99ee5ae",0,0,0,0,0.00987654320987654,0,0,0,0,0,0,0,0.0415906603429405,0,0,0,0.030209617755857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120772946859903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244197657e8c6f47a0b10a5ec21b4ee2",0,0,0,0,0,0,0,0,0,0,0,0.0116988809766022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100214745884037,0,0,0.00664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dc4520cb0b6df47a8b7d0832a252cb0",0,0,0,0,0,0.0261348005502063,0.0481927710843374,0,0,0.00471142520612485,0,0,0.00218898212331266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444938820912125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0
"0a4bfdabf72f1cc3ff673fb419e31ff1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475165859781244,0.0567685589519651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312920592193809,0,0.0920754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea801be42bf10874762cd004b3148803",0,0,0.0211981566820276,0,0.130864197530864,0,0.337349397590361,0,0.0417956656346749,0,0.0156918687589158,0.0162767039674466,0.0145932141554177,0.188311688311688,0.0562587904360056,0.0608228980322004,0,0.0587233279540972,0,0.0207336523125997,0,0.0902777777777778,0,0.0598159509202454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466949666464524,0.196108550947261,0.0889774236387782,0,0.177319587628866,0.063257065948856,0,0.113962264150943,0.155519742143433,0.329181494661922,0.0235507246376812,0.107086614173228,0,0,0,0.0304396843291995,0.00971817298347911,0.0668485675306958,0.109623430962343,0.0236742424242424,0.0547008547008547,0.0875420875420875,0,0,0,0,0,0,0,0,0,0,0
"eb31a85c19865a972840efea7ec1c60b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330948121645796,0,0.0539716693562847,0,0,0.01413982717989,0,0.747368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168236877523553,0,0,0.0314262691377921,0.0658362989323843,0,0,0,0,0,0,0,0,0.0627615062761506,0.00946969696969697,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0
"1c1e9d8d010abee9adbde98e983042ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123339658444023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8622987ddfa6f1a7d9909f49018cb1f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322268772155978,0,0,0,0,0,0,0.0157845868152275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297121634168988,0,0,0,0,0,0,0,0
"53d5e40abad0ff47bed890cd700eed66",0,0,0,0,0,0,0,0,0,0.00530035335689046,0,0,0,0,0,0,0,0.011923973462435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650281618023553,0,0,0,0,0,0,0,0,0,0.0645669291338583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a247eb38087e49867e163ad470fe9969",0,0,0,0.0125786163522013,0.054320987654321,0,0.210843373493976,0.291666666666667,0.0356037151702786,0,0,0.0193285859613428,0,0,0,0,0.0511713933415536,0.0810471579702349,0.0270742358078603,0.0470494417862839,0,0,0,0.0230061349693252,0,0,0,0,0,0.159519725557461,0,0,0.00156445556946183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124804992199688,0.100060642813827,0,0,0.0465282748747316,0.17319587628866,0.028600269179004,0.0747508305647841,0.230943396226415,0,0.160142348754448,0.0398550724637681,0.12755905511811,0.0262927256792287,0.0901328273244782,0.00704776820673453,0,0.0140913508260447,0.0900409276944066,0.0594142259414226,0,0,0.0892255892255892,0,0,0,0,0,0,0,0,0,0,0
"93afd8eb1bb76b9a732bae7e7762c1c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161001788908766,0,0.0548682087143626,0,0,0.016496465043205,0.534722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039426523297491,0.0278884462151394,0,0,0,0,0,0.0475423045930701,0,0,0,0,0,0,0,0,0,0,0.0321969696969697,0.0358974358974359,0,0,0,0,0,0,0,0,0,0,0,0
"60679e8b81c99ccd905505c1dd5c8141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128637059724349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ef318162d4354e6867e7f0dc29718db",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178347934918648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eeb55bb8bb8c2a0542a39d90eff89907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014502094747019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662b29eb9082207780e8449c2d3e2f66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851712390173929,0,0,0.0102120974076984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f5666d564a1229c7d3ba2be394a5849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484131253362023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26ce6b4e1244096cc1c997602379f448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547856912665163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f25176fe752e52e00fc81af17293aa39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132450331125828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727272727272727,0,0,0
"18c49044a9dce5bc3025b7988f007030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000806885422270038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db1e95bbb873e41b73e580b4a315f291",0,0,0,0,0,0,0,0,0,0,0.00641940085592011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355c3240c6a55a96ef70dd3701c96392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344180225281602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fde5540f3a06738d19a24a009ffbe803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284730913642053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d944db6f69a1b6a74e25062a54f0fd6f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215350635008283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f520fa03af01586362ae696e5477213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452094566569888,0,0,0,0
"e39954a36181cf6929fa776abbbea1ef",0,0,0.0144393241167435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830fa17391939a14a0b57f3c2eaa5654",0,0,0.0986175115207373,0,0,0,0,0,0,0,0.0124821683309558,0,0,0,0,0.0290697674418605,0,0.0655370270754886,0,0,0.0659858601728201,0,0,0,0,0.140030441400304,0.255847953216374,0,0,0,0,0,0,0.0170802449242668,0,0,0,0,0,0,0,0,0,0.0183212611844908,0,0.0491266375545851,0,0,0,0,0,0,0,0,0.109615384615385,0,0,0,0.0478806907378336,0,0,0,0,0,0,0,0,0,0,0,0.0174966352624495,0.533222591362126,0,0.0926672038678485,0,0.0422705314009662,0,0,0.125237191650854,0,0,0.1044703595724,0,0,0,0,0.0993265993265993,0,0,0,0,0,0.0284552845528455,0,0.0464646464646465,0,0,0
"93ee2292fb7bba0dd85945cd08dcce0c",0,0,0.0559139784946237,0,0,0,0,0,0,0,0.0135520684736091,0,0,0,0,0,0,0.00824816209431594,0,0.0175438596491228,0,0,0,0,0,0,0.169590643274854,0,0.336996336996337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803140096618357,0,0,0,0,0,0,0,0,0.0331439393939394,0.0230769230769231,0,0,0,0,0,0,0,0,0.0492929292929293,0,0,0
"05a7f8fa4dc1f3f85700db7d62aa2ba0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491949910554562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93f8f42a5dc282e20d8841181601ec4d",0,0,0.0267281105990783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259996413842568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122462133419272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528559249786871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8a8bc2ad86cd08de9faef9cbe03b491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217457886676876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07cb7f71941b39f65b974879910ab6ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583090379008746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
