""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1064a.BAL"	"ILDCON1065.BAL"	"ILDCON1065a.BAL"	"ILDCON1066.BAL"	"ILDCON1066a.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1069.BAL"	"ILDCON1069a.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1071a.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"ILDCON1076a.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.005a.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.007a.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.01.013a.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003.BAL"	"POST.01.003a.BAL"	"POST.01.004.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007.BAL"	"POST.01.007a.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.011a.BAL"	"POST.01.013.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"98"	"Moryella"	0	0	0	0	0	0	0	0	0	0.00586264656616415	0	0	0	0	0	0.00499375780274657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286475682878081	0.0297478991596639	0.00554881220738686	0.00394065832174316	0.0275303643724696	0.0852336448598131	0.00539499036608863	0.0136648320364396	0.0308114704087858	0.0121925583350851	0.0402547191266773	0	0.195078031212485	0.122753886533414	0.0947920569501686	0.0194278394534586	0.0146327995582551	0.0092110532639167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249846405898014	0.030745179781136	0.0166358595194085	0.044613710554951	0	0	0.00641732678231224	0.070123747790218	0.000893945550589191	0.00211738238602528	0.0488249225724176	0.00234907211651398	0.0195409836065574	0.0072152551108057	0.00977653631284916	0.0159509202453988	0.158034528552457	0.0347129506008011	0.0283405692233478	0.0264891934633632	0.0196790217806649	0.0166440636173098	0.0101255569056298	0.0175925925925926	0.029486099410278	0.0733051390490837	0.0595090941197245	0	0.00330284552845528	0.00183284457478006	0	0.00598569651741293	0.0687434279705573	0.062708210856359	0.363372093023256	0.0870768843588776	0.0464237987333682	0.0124200225818592	0.0712616822429906	0.0397824397824398	0.195482656628126	0.0194870421214759	0	0.066030230708035	0.0474789091622523	0.0141282409563732	0.00451587196174791	0.0396895396013406	0.031502423263328	0.00392296718972896	0.0509118541033435	0.00644814615797958	0.0413835701050031	0.00494647471391657	0.0802030456852792	0	0.0149508756941478	0.0294633461943178	0.00726392251815981	0	0	0	0	0.0737986270022883	0.0618503118503119	0.124731182795699	0.0745675549322113	0.0566275574517599	0.0128146453089245	0	0.0264668367346939	0.118722213074263	0.120623355596033	0.000756572725553244	0	0.0158878504672897	0.0204419889502762	0.074632790789996	0.035427807486631	0.036403750689465	0.0548696844993141	0.00149094781682641	0.00800768737988469	0.0135685210312076	0	0	0	0	0	0	0	0.00179073931951906	0	0	0	NA	NA	NA	NA	NA	NA	NA
"99"	"Oribacterium"	0	0	0	0	0	0	0	0	0	0.0016750418760469	0	0	0	0	0.003003003003003	0.00142678794364188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0418054630246502	0.0415126050420168	0.00710941564071441	0.0213259156235512	0.00769230769230769	0.0190654205607477	0	0.0102486240273297	0.0231848688224527	0.00420433046037419	0.00386627245849443	0.00351185250219491	0.0384153661464586	0.049061175045427	0.0224803297115024	0.0113151152860803	0.0400331308669244	0.0452543051661994	0.0107390300230947	0.097881665449233	0	0.00820269777615749	0	0	0.0144503383940004	0	0.0358136300417246	0	0	0	0	0	0	0	0	0.0202744214622158	0.0216258467952058	0	0.0214000725426188	0	0	0.00110297804070992	0.0356511490866235	0.0024380333197887	0.00397009197379739	0.0342503188194571	0.00148774567379219	0.0577049180327869	0.00446658649716544	0.00465549348230913	0.00539877300613497	0.0216910137228862	0.0158306313179477	0.0186927158707188	0.0142329994728519	0.0825372564004585	0.0251510294661571	0.0283515593357635	0.0100308641975309	0.0016849199663016	0.0170447263872869	0.0222496909765142	0	0	0	0	0.00194340796019901	0.0718980021030494	0.0928865373309818	0.114937388193202	0.0461809487857053	0.0195805008424845	0.010350018818216	0	0.0290598290598291	0.0115622479161065	0.0205584946092547	0.0110640622865729	0.0270485282418457	0.0433588385324701	0.0101692283806862	0.00951874972329216	0.0169342035632387	0.058562197092084	0	0	0.0061794734013971	0	0	0.101776649746193	0.0181043663471778	0.0115335326783426	0.0115748860049106	0.00622621930127983	0	0	0	0	0.0769450800915332	0.0576923076923077	0.0448924731182796	0.0212716222533894	0.0218171240182294	0	0	0.0165816326530612	0.0120204182446896	0.182149362477231	0	0.00236406619385343	0.0266355140186916	0.036279926335175	0.0198491464867011	0.0307486631016043	0.0915609487038059	0.0291114159426917	0.0181043663471778	0.0168161434977578	0	0	0	0	0	0	0	0	0.0117677155282681	0	0	0	NA	NA	NA	NA	NA	NA	NA
"100"	"Roseburia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0083384805435454	0	0	0	0	0	0	0	0	0.00475701893480086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"101"	"Shuttleworthia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869685256764219	0	0.0136258660508083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139258652467745	0	0	0	0	0	0.000501353654868144	0	0	0	0.00327928584441611	0	0	0	0.0209497206703911	0.0208588957055215	0	0	0	0	0.00363011081390906	0	0	0.000925925925925926	0	0	0.00088292424509977	0	0	0	0	0.00147699004975124	0.000920084121976866	0	0	0.00176167107084434	0.000464819011097554	0	0	0	0.0069911266469481	0.00468760463403201	0	0.00139220365950676	0.00235432607416127	0.00131967085856233	0.00212511621729313	0.0019403774916211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00671579143736592	0	0	0	0	0	0	0	0	0	0.00296393874526593	0.00303582270795386	0	0	0.00373831775700935	0	0	0	0	0.00106691053193111	0.00575079872204473	0.0100896860986547	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"102"	"Peptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266933600266934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666222518321119	0.00184873949579832	0.000867001907404196	0.00254983773759852	0.00323886639676113	0	0	0	0.0189139719341062	0	0	0	0.00180072028811525	0	0	0.000640478223740393	0	0.00600720865038046	0	0.0100803506208912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105648110524177	0.00158803678951896	0.00582984150118419	0.0106491269281967	0.0039344262295082	0.00498196186222299	0.00349162011173184	0.00294478527607362	0.00354138999557326	0	0.00265315967197299	0.000922509225092251	0.00802445548337791	0.0112193317716681	0.00850546780072904	0.000308641975308642	0	0.00346020761245675	0.00264877273529931	0	0	0	0	0.00318718905472637	0.00236593059936909	0.00254752106603958	0	0.0171133761167736	0.00714659229562489	0	0	0	0	0	0	0	0.00353148911124191	0	0	0.00282236726053978	0	0	0.00531914893617021	0.0169263836646964	0	0.000959763750461425	0.00558375634517766	0	0	0	0	0	0	0	0	0.0034324942791762	0.0038981288981289	0	0.00303880317905563	0.00145447493454863	0	0	0.00685586734693878	0	0	0	0	0.0285046728971963	0	0	0	0	0.00137174211248285	0.00255591054313099	0	0	0	0	0	0	0	0	0	0.0020465592223075	0	0	0	NA	NA	NA	NA	NA	NA	NA
"103"	"Filifactor"	0.0222575516693164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00916055962691539	0.00470588235294118	0.00225420495925091	0	0	0	0.028131021194605	0	0	0	0	0	0	0	0	0.0119555935098207	0.0207067918277195	0.00941129355226272	0.0446882217090069	0.0300949598246896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250676827434072	0	0.00227549776513612	0.00138953219082909	0	0.0174614360660872	0	0.00171791788352517	0	0	0.00221336874723329	0	0.00192957067052581	0.011070110701107	0	0.0023424978424362	0.04212231672742	0	0	0.00115340253748558	0.00176584849019954	0	0	0	0	0.0060634328358209	0.00289169295478444	0.00274348422496571	0	0.00276834025418397	0	0	0	0.00170940170940171	0	0.0018750418536128	0	0	0.00294290759270159	0	0.0150971797936866	0	0.012924071082391	0	0.00455927051671732	0.03788285867813	0	0	0.0106598984771574	0	0	0	0	0	0	0	0	0.0183066361556064	0.0283264033264033	0	0.00467508181393174	0.00329680985164356	0	0	0.0573979591836735	0	0.00101194090265129	0	0	0.00514018691588785	0	0.019055180627233	0	0.0642581356867071	0	0	0.00448430493273543	0	0	0	0	0	0	0.00204342273307791	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"104"	"Peptostreptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881057268722467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126663180524083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00785416464656259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"105"	"Tepidibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239742956005932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227963525835866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"106"	"Faecalibacterium"	0	0	0	0.00720461095100865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000932748810745266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"107"	"Ruminococcus"	0	0	0	0.00324207492795389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00417863671977018	0	0	0	0	0	0	0	0	0	0	0	0	0.000520201144442518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251842178901222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"108"	"Dialister"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00832778147901399	0.00504201680672269	0.00156060343332755	0.00208623087621697	0	0	0.00539499036608863	0	0	0.00357368089131806	0	0.0125841381328651	0	0	0	0.00277540563620837	0.00993926007730536	0.00440528634361233	0.0693995381062356	0.00467494521548576	0	0	0.0191213293876622	0	0	0.0428054000658545	0	0	0	0	0	0	0	0	0	0.0597993037067377	0.04794163626889	0	0	0	0	0.0234633510478291	0	0.00446972775294596	0.0072123337523986	0.00382583348515212	0.00634249471458774	0.0207213114754098	0.0197560556605394	0.0512104283054004	0.0458895705521472	0.0212483399734396	0.00324241846271219	0.008803666184274	0.00500790722192936	0.0112724493695071	0.00628775736653927	0.0340218712029162	0.0112654320987654	0.0113732097725358	0.00743303857490709	0.00529754547059862	0	0.00317581300813008	0	0	0.0157804726368159	0.0134069400630915	0.00744660003919263	0.0131932021466905	0.00893418900213917	0.00377665446516763	0.00207000376364321	0	0.0158508158508159	0.026620059155687	0.0399116051697583	0	0.0115354017501989	0.0121640180498332	0.0119546654246235	0.0225793598087395	0.00511554065972835	0.135702746365105	0.00178316690442225	0	0.0185384202041913	0	0.0032484311554079	0.00355329949238579	0	0	0	0	0	0	0	0	0.0200228832951945	0.0194906444906445	0.0102150537634409	0.00420757363253857	0.00630272471637739	0	0	0.00223214285714286	0.0245348262802569	0.0129528435539364	0	0	0.0163551401869159	0.00276243093922652	0.00873362445414847	0.00902406417112299	0.1569222283508	0.0016765736930346	0.00362087326943557	0.0158552210121717	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"109"	"Megasphaera"	0.046422893481717	0	0.00165617754223253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466355762824783	0.0295798319327731	0	0	0	0	0	0	0	0	0	0	0.0378151260504202	0	0	0.00619128949615713	0.0233296521258973	0	0.0125866050808314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321523653491706	0.0518499218342887	0	0	0	0	0.0833249774390855	0	0.00105648110524177	0.00119102759213922	0	0	0	0	0.0526070763500931	0.0574233128834356	0.0254537405931828	0.00209803547587259	0.00518572117703811	0.0177912493410648	0	0	0.0789793438639125	0.0385802469135802	0.019657399606852	0.00294758426246315	0.00494437577255871	0	0	0.00183284457478006	0	0.0256529850746269	0.00998948475289169	0.0101900842641583	0.00223613595706619	0.00390084308544105	0.00366044971239324	0.0159954836281521	0	0.0337218337218337	0.0247378327507394	0.0356257952186433	0.0043709875700041	0.00457438345266508	0.00902491661761821	0.0149045179319981	0.0188604064284766	0	0	0	0	0	0	0	0	0	0	0	0	0.02975495915986	0	0	0	0.016304347826087	0.0192307692307692	0.00672043010752688	0	0	0	0	0.00749362244897959	0.0500576321422691	0.0042501517911354	0	0	0.00747663551401869	0.00184162062615101	0.00317586343787217	0	0	0	0.00170394036208733	0.00464445868033312	0.0067842605156038	0.015625	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"110"	"Phascolarctobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118597022457734	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"111"	"Schwartzia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384286934244236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190203230849401	0	0	0	0	0.0193522510779104	0	0.00682649329540837	0.00734467015152518	0	0.0149557591418057	0.00301639344262295	0.0121972169730287	0	0	0.00265604249667995	0	0.000602990834539315	0	0	0.00443841696461595	0.00607533414337789	0.00794753086419753	0	0	0	0	0.00177845528455285	0	0.0368286445012788	0.00940609452736318	0	0	0.0353309481216458	0.00302000755001887	0.00110394515135669	0.00583364697026722	0	0.000621600621600622	0.00376445280989513	0.0267863121944686	0.00751263488594454	0	0.00156955071610751	0.00543393882937432	0.00451587196174791	0.0019403774916211	0	0	0	0	0	0	0	0	0	0	0	0.00816802800466744	0.0123042505592841	0	0	0	0	0.00537634408602151	0.00654511453950444	0	0	0	0	0.00592787749053186	0.00505970451325643	0	0	0.0401869158878505	0	0.0037713378324732	0	0	0.00106691053193111	0.000851970181043663	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"112"	"Selenomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299850074962519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0381412391738841	0.0702521008403361	0.0175134385295648	0.0421882243857209	0.0137651821862348	0	0.0265895953757225	0.0208768267223382	0.00762660158633313	0.0046247635064116	0.0479872640436661	0	0	0.228346456692913	0.0273510678156613	0.0988471391972673	0.194919933738266	0.118141770124149	0.0212471131639723	0.0365230094959825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681957812819988	0.044293903074518	0	0	0	0	0.10859320164444	0	0.0707029662738724	0.0639846489777013	0.0260521042084168	0.0796335447498238	0.0483934426229508	0.0910496478268339	0.0204841713221601	0.0311656441717791	0.0110668437361664	0.00743848941445737	0.00458273034249879	0.0106747496046389	0.0158578525028659	0.0653433608679571	0.031591737545565	0.027391975308642	0.0188149396237012	0.00909906446238626	0.0441462122549885	0.0108644307982995	0.0255335365853659	0.0243768328445748	0	0.00754042288557214	0.0143270241850684	0.0141093474426808	0.0185599284436494	0.0100666918333963	0.0293417000755331	0.0404591644712081	0	0.155866355866356	0.043291207313794	0.0450010044867073	0.0866001912307062	0	0.0394349617422013	0.016301816488123	0.0298844468056847	0.00899629564297054	0	0.0123038516405136	0	0	0.022544780728845	0.00753045404208195	0.0362944162436548	0.00496982605608804	0.0803075608714225	0.115748860049106	0.0546523694223452	0.0175029171528588	0	0	0	0	0.00415800415800416	0.0368279569892473	0.0191678354371202	0.0336468534858916	0.0958810068649886	0	0.0757334183673469	0.0457763872879961	0.00809552722121028	0.0209948931341025	0	0.0598130841121495	0.0753222836095764	0.0291782453354506	0.0110294117647059	0	0.0661484529797287	0.0146964856230032	0.0390775144138373	0.0257801899592944	0	0	0	0	0	0	0	0.0235354310565362	0	0	0	NA	NA	NA	NA	NA	NA	NA
"113"	"Veillonella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407073740407074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110588235294118	0.0735217617478758	0.0180806675938804	0	0	0.0926782273603083	0.0322641867527045	0.199816961561928	0.108051292831617	0.0250170570843757	0	0	0.181708055723804	0.206444361183964	0.0894534585824082	0.0724737713970182	0.0180216259511414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352242473889003	0.070088587806149	0	0	0	0	0	0.239540365350619	0.0356765542462414	0.0385098921458347	0	0.0190274841437632	0.0527213114754098	0.0121972169730287	0	0	0	0.133320617966813	0.101181862035697	0.138508170795994	0.130683989300726	0.0314387868326963	0	0.0260030864197531	0.0235888795282224	0.134563629373318	0.119547942786509	0.308927727916863	0.00279471544715447	0.00953079178885631	0	0	0.00289169295478444	0.00156770527140898	0	0	0.0141769798384754	0.00395182536695521	0.772196261682243	0	0	0.0551128373401192	0	0	0	0.0223567768979972	0.0181963076105725	0	0	0	0	0	0.0228536133415689	0.018530823181986	0.0208121827411167	0.121050763223287	0	0	0	0.0659276546091015	0	0.00848801417778192	0	0	0	0	0	0	0	0.0264931807493338	0	0	0.0350131552317345	0	0	0	0.15414364640884	0	0.578542780748663	0	0	0	0	0	0	0	0	0	0	0.0495530012771392	0	0.0253261703760553	0	0	0	NA	NA	NA	NA	NA	NA	NA
"114"	"Caldicellulosiruptor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184757505773672	0	0	0	0	0.0419773543220105	0	0	0	0	0	0	0	0	0	0	0	0.00204792135981978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233372228704784	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00851144316247399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013172751223184	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"115"	"Carboxydocella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100068228337503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
