""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"100"	"Nitrosomonadaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00857492854226215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192745750832311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"101"	"Rhodocyclaceae"	0	0	0	0	0	0.00851167315175097	0	0	0	0	0	0	0	0	0.0119661872872983	0	0	0.00296039199673336	0	0	0	0	0	0.00801655029738816	0	0.00996102208748376	0	0	0	0	0	0	0	0.000875656742556918	0	0.00252100840336134	0	0.00156690692572861	0	0	0	0	0	0	0	0	0	0	0	0.000679809653297077	0	0	0	0	0	0	0	0	0	0	0.0043171114599686	0	0	0	0	0.00582029829028738	0.017232890201871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00638828295419134	0	0	0	0.00353949329359165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"102"	"Bacteriovoracaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00724785626786443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"103"	"Bdellovibrionaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00593869731800766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00674610127913089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"104"	"Desulfobulbaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156576200417537	0	0	0	0	0	0	0	0	0	0.000931243209684929	0	0	0	0	0	0	0	0	0	0	0	0	0.00155243343941629	0.00199185552407932	0	0	0	0	0	0	0	0	0.00227790432801822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138944025406908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"105"	"Desulfovibrionaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192901234567901	0	0	0	0	0	0.00062082880645662	0	0.00111806797853309	0	0	0	0	0	0	0	0	0	0	0	0.00141643059490085	0	0	0	0	0	0	0	0	0	0	0	0	0.00537634408602151	0	0	0	0	0	0	0	0	0	0	0	0.00317586343787217	0.000525624178712221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"106"	"0319-6G20"	0.114213994352055	0	0.00789733464955577	0.00380503714441022	0.0341397849462366	0	0	0.00511218403862539	0.00382280188891387	0.0268006700167504	0.00503485670023238	0.0267427884615385	0	0.033955857385399	0.00922164891865188	0.0768288414420721	0.0454772613693153	0.00714577378521846	0	0.0203503348789284	0	0	0.00789028743189931	0	0.073335840541557	0	0.00973006905210295	0	0	0	0.0509754562617999	0.00247831474597274	0.0628111834546151	0.00218914185639229	0.00116686114352392	0.00100840336134454	0	0.000626762770291445	0.0134099616858238	0.00145137880986938	0.0388900567584612	0	0	0.000641162641590083	0	0.00200240288346015	0.0136923779096303	0.0386996904024768	0.00397973950795948	0.0167686381146612	0	0.000707964601769912	0	0.00137693631669535	0.0200700860146543	0.0335282651072125	0	0	0	0.00775922877968493	0.0537676609105181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021398002853067	0.00322234156820623	0.00240630013125273	0	0	0	0.0119589977220957	0	0	0	0.00268817204301075	0.00303242360625146	0.000965717044905843	0.00423340961098398	0.0176067310688688	0	0.00263461221801416	0	0.0109910581222057	0.0316591752980262	0	0.00128913443830571	0.000992457324335054	0	0.00303364589078875	0	0	0.00496476617552851	0.00271370420624152	0.00669642857142857	0.0304017372421281	0.00617131572451247	0.0209140201394268	0	0	0	0	0.119568664763717	0.0830860534124629	0.0502804487179487	NA	NA	NA	NA	NA	NA	NA
"107"	"Nannocystaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439126138983423	0	0	0.00306247447937934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383141762452107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"108"	"Syntrophobacteraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00911186738390603	0	0	0.00724785626786443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113895216400911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"109"	"Campylobacteraceae"	0	0	0	0	0.0010752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683447241206868	0.0196638655462185	0.012671411213331	0	0	0.0447508466376391	0	0	0	0.0170976704424022	0.00205959082795551	0.013616339607529	0.00376540392514833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00670595407437513	0.0275682704811443	0	0	0	0	0.00208478109798471	0	0.0170940170940171	0.00421189049084724	0.0181505241746206	0.0380577427821522	0.0326404397869782	0.00395716945996276	0.00760736196319018	0.00746104893570331	0.00343314896051879	0.0160608622147084	0.00782881002087683	0.00477646159724876	0.012597258243794	0.00850546780072904	0.00347222222222222	0.0107178113101114	0.00605124243594696	0	0.0112330865458259	0.00818414322250639	0.0121837653267112	0.00830915325771564	0.0368962432915921	0.0123316974959104	0.0070716438673777	0	0	0.0146076146076146	0.00323711896412193	0.0270541753164133	0.0214744904937765	0	0.0334441619401526	0.0188620662889079	0.0210251416430595	0.0107602751808079	0	0.0238944365192582	0	0.00240630013125273	0	0.00880591757661148	0.188170183327568	0.00341685649202733	0	0.00403013842649378	0.00831600831600832	0.00456989247311828	0.026358759038955	0.0156446161274746	0.00881006864988558	0	0.00542091836734694	0.0148196937263297	0.00263104634689334	0	0.00566738323236271	0.00420560747663551	0.00165745856353591	0.00476379515680826	0.00341655716162943	0	0.0123456790123457	0.0153354632587859	0.00384368994234465	0	0.00892857142857143	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"110"	"Helicobacteraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00922164891865188	0	0	0.0112290730910576	0.0214213709677419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"111"	"[Chromatiaceae]"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306704707561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"112"	"Shewanellaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393894633185623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192745750832311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"113"	"Cardiobacteriaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451310536365214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304816094289779	0.0967490247074122	0	0	0	0	0.00655216916509481	0.00352319436288902	0.0802358709335454	0	0.0037552808637146	0.0118110236220472	0.00601271259233809	0.00302607076350093	0.00294478527607362	0	0.00457753194735838	0.00676246830092984	0.00195720250521921	0	0.0100037050759541	0	0.0101851851851852	0.00902552531377803	0.00836873953907558	0	0.0192749553229512	0	0.000931243209684929	0.00356106568187813	0	0.0125833647917453	0.00185485740783677	0.00509241795548849	0	0.025019425019425	0	0.0793544498761133	0	0.004149377593361	0.00293369841580286	0.00807265388496468	0.00309844192634561	0.00987828541188922	0	0.00267475035663338	0	0.00495843663409654	0	0	0.00449671393981321	0.0239179954441913	0	0	0	0	0.000699790062981106	0	0.00308924485125858	0	0	0	0	0	0.00429939417627516	0	0.00276243093922652	0	0	0	0	0	0.0107303010890455	0	0	0	0	0	0	0.00505944852011131	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"114"	"Enterobacteriaceae"	0	0.150621118012422	0.0126686410003291	0.061967747780395	0.0384408602150538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473982483256054	0	0	0	0	0	0	0.00282485875706215	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651671221357999	0	0	0	0	0	0.00376540392514833	0	0	0	0.0298260149130075	0.0568141592920354	0	0	0.0471487734947435	0	0.0364535629236124	0	0	0	0	0.0140502566873818	0	0	0	0.0378319388868679	0	0	0	0.00146799765120376	0	0	0	0	0	0	0	0	0	0.000724550175099626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374465049928673	0	0.0189587283068397	0	0	0	0.0142369020501139	0	0.0170842824601367	0	0	0	0	0	0.0084138360860081	0	0.0011526428453812	0	0	0.0238420949775259	0	0	0	0	0	0	0.00276890308839191	0	0	0	0	0.00271537891878549	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"115"	"Coxiellaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00603798441102207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"116"	"Legionellaceae"	0	0.0108695652173913	0.0195788088186904	0.0083348432687081	0.00725806451612903	0	0.0248297957549059	0.0178926441351889	0.0240611648302226	0.0925460636515913	0.0917893106119287	0.0339543269230769	0	0.0067911714770798	0.0184432978373038	0.0416520826041302	0.0464767616191904	0	0.00856854838709677	0.0133951571354972	0	0	0.0165320308096938	0.0292216188259633	0.0552839413313276	0.029016890428757	0.00659133709981168	0.0176795580110497	0.0499203398831652	0.0101694915254237	0	0	0.00229797012638836	0.058231173380035	0.00250041673612269	0.00117647058823529	0.000867904877625412	0.000940144155437167	0.0116858237547893	0.003870343492985	0.0283792306075258	0	0	0	0.00123575449677331	0	0.0230488361478777	0.0128261831048209	0.0425108538350217	0.0781781101291638	0.151063242198288	0.00176991150442478	0.0586104708594007	0.0189328743545611	0.0286715514495062	0.110331384015595	0.00677779813152592	0.035061873895109	0.0141442715700141	0.0101105102280743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105206847360913	0.0126208378088077	0.0095522823392154	0	0.0320535399788658	0	0	0	0.00394252672157	0	0.0043010752688172	0.00139958012596221	0.00193143408981169	0.00480549199084668	0.0105952009971954	0	0.00214062242713651	0	0.0152757078986587	0.0144615985929255	0	0.00128913443830571	0	0	0	0	0	0.0025624599615631	0.0067842605156038	0.015625	0.0352877307274701	0.00543075783757097	0.0219468112574232	0	0	0	0	0.0285442435775452	0.156280909990109	0.0232371794871795	NA	NA	NA	NA	NA	NA	NA
"117"	"Alcanivoracaceae"	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0	0	0.00329344604237567	0	0	0	0.00226814516129032	0.0275631117980422	0	0	0.00770242344542551	0	0	0	0	0	0	0.0363636363636364	0	0	0.00268096514745308	0	0	0	0	0.00376057662174867	0.00172413793103448	0	0	0	0	0	0	0.00140168201842211	0	0	0.00814037626628075	0.0310446408338998	0	0.00230088495575221	0	0	0	0	0.00476277706539659	0	0.0245167373880245	0.003762050317423	0	0	0	0	0.0192236598890943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00859291084854995	0	0	0	0	0	0	0	0	0	0	0	0.0028604118993135	0.00202555313181677	0	0	0	0.0117362146050671	0	0	0	0	0	0	0	0	0.000960922485586163	0	0	0	0.00271537891878549	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"118"	"Halomonadaceae"	0.141512394101035	0.0652173913043478	0.112043435340573	0.0719333212538503	0.0932795698924731	0.155642023346304	0.0616740088105727	0.166429991479693	0.121879919046548	0.10427135678392	0.0774593338497289	0.157451923076923	0.249099639855942	0.135144312393888	0.0296410143813811	0.0572278613930697	0.142428785607196	0.00826868109432421	0.183467741935484	0.0973724884080371	0.0987917555081734	0.167647058823529	0.196317865865114	0.137315748642358	0.139902218879278	0.129926375054136	0.235718769617075	0.125966850828729	0.184811471056824	0.242835130970724	0.0774071743234739	0.123915737298637	0.116430486403677	0.158493870402802	0.022670445074179	0.0141176470588235	0.00138864780420066	0.0197430272641805	0.0609195402298851	0.0130624092888244	0.0563380281690141	0	0	0.00491558025219064	0.00700260881504874	0.0122146575891069	0.0471246006389776	0.0590446704997789	0.125542691751085	0.124178563335599	0.0966583816625242	0.125309734513274	0.172538689496213	0.187607573149742	0.188913666772858	0.18401559454191	0.0593515295841729	0.121390689451974	0.115983026874116	0.19915353867858	0.134222919937206	0.0659281275330992	0.0168664905507011	0.0158647594278283	0.10369685767098	0.162240814841761	0.0933037912358444	0.170940170940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177053824362606	0	0	0.0508202567760342	0.0942534908700322	0.0277089106023042	0	0.0496653751320888	0	0.0301822323462415	0	0.0185736814438409	0	0.00672043010752688	0.0111966410076977	0.0198937711250604	0.0294050343249428	0.167030227485198	0	0.0238761732257533	0.00344059906901437	0.102831594634873	0.106703146374829	0.0205607476635514	0.00349907918968692	0.00496228662167527	0.00473061760840999	0.0129619415333701	0	0	0.021941063420884	0.0542740841248304	0	0.329533116178067	0.0733152308072081	0.142783372063	0.166327775518503	0.148241841639261	0.156086631814787	0.0107170196478694	0.0653346019663812	0.175074183976261	0.0959535256410256	NA	NA	NA	NA	NA	NA	NA
"119"	"Pasteurellaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113352225370895	0	0	0	0	0	0	0	0	0	0	0.00600720865038046	0.0083295298950251	0	0	0.0321776569227283	0	0.0116814159292035	0	0	0	0	0	0	0	0	0	0	0	0	0.0197781885397412	0	0	0	0.0306760647274893	0.145038167938931	0.0480355131517922	0	0.0266781411359725	0	0	0.145018621973929	0.140613496932515	0	0.111386610719054	0.0507185122569738	0.00326200417536534	0.030760412686282	0.031493145609485	0	0.0912037037037037	0.0303201241009731	0	0	0.0363798825631861	0	0.00395778364116095	0	0	0.00327167484585378	0	0.0816672953602414	0.0946261682242991	0	0	0	0	0.106895870381348	0	0	0	0.0216969483153995	0.024232633279483	0	0	0.00408341840455009	0	0	0.0162573503977862	0	0	0	0	0	0	0.0185417672621922	0.00491990846681922	0	0	0	0.0232746407609796	0	0.0101622044166504	0.00467289719626168	0	0	0	0	0	0	0.0270659833440102	0.184531886024423	0.205357142857143	0	0	0.00438936225148464	0	0	0	0.0140341923960194	0	0	0	NA	NA	NA	NA	NA	NA	NA
"120"	"Moraxellaceae"	0.00847191716347662	0	0.0806186245475485	0.0884218155462946	0.0793010752688172	0	0	0.0102243680772508	0.016190690353047	0	0.0034856700232378	0.0225360576923077	0	0	0.0298605774508728	0.0430521526076304	0.0109945027486257	0.0731931400571662	0.0602318548387097	0.0334878928387429	0	0.0397058823529412	0.0212286304715386	0	0.0387363670552839	0.0203551320918146	0.0106716886377903	0.00883977900552486	0	0	0	0.107806691449814	0.00689391037916507	0.0398423817863398	0.055175862643774	0.00218487394957983	0.00069432390210033	0.0335318082105923	0.0113026819923372	0	0.0306916123607316	0	0	0.000641162641590083	0.00370726349031992	0.000800961153384061	0.00855773619351894	0.0431225121627598	0.0757959479015919	0	0	0.00353982300884956	0	0.0223752151462995	0.0216629499840714	0	0.117054405568785	0	0	0.0101105102280743	0	0	0	0.00546163849154746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810044552450385	0	0	0	0	0.000765892264488129	0	0	0	0	0	0.0253303964757709	0	0	0	0	0	0	0	0	0	0	0	0	0.0203281027104137	0	0.0355111564824267	0	0.0116238112011272	0.0556900726392252	0.00569476082004556	0	0.0209391974767829	0	0.00349462365591398	0.00279916025192442	0.00531144374698213	0.0017162471395881	0.0260205671548769	0	0.00230528569076239	0	0	0.0193472737932382	0.00420560747663551	0	0.00119094878920206	0	0	0.0559365950312452	0.0206602768903088	0.0112107623318386	0.0067842605156038	0	0.0298588490770901	0	0.0630002581977795	0.030093533956893	0.0359220844927903	0.00522778192681105	0.00153100280683848	0.130986362194735	0.0979228486646884	0.0110176282051282	NA	NA	NA	NA	NA	NA	NA
